msno,churn_probability
g0BkQvuDV+Sc007HGO9e8b45Ni/mNSVvWn12KKCZ8+Q=,0.15776032
qUVMTzmliDleu9/sFx7smt/7noJfwvM3oSrIfSj8idQ=,0.48139322
25Qxeyfmvf4KZ6NlpMF0JoIB5fo4RrJSLqW8qg2Br4g=,0.16735724
FHjx5k6DdP3R50zUKVKiWhcuvUj4+oOvenYbMbObbt8=,0.9859613
smFBhyYKpUkvyrdK20TwCqIFsme2zXJME/OogsqJ0B8=,0.094569035
5lZeR2OGblRV2ztwlURaZB0eyK81MtwTf3zqrzPatzM=,0.15013556
dNPeaKLGv9ypkmOyFHcRAtLZEvusMqC5A/w7/XCyORE=,0.8641052
WdGy7As+FP3lq5o3lZLLPaZf0TknvtGRPC2E7BqCQso=,0.11407927
vpmNBMMPtxDqLtsXjZBjyDHI9DhwzpTfzA0vRnJM5BQ=,0.14425969
PcqlWGSfHce7lhJYdpugFwRUFwyAgy+jePKw1Tt8mc0=,0.08510775
l1Hc43vzU77l7p+nVmCIhSpKFgBKsjFcdaUzRM5p5cA=,0.97120273
KxRvazb74DNOFqmUq+sAObMWptpgbMslKjMtJnK4zBo=,0.49585077
apGkWQbRnaqqdROZWLkYgpK1zX+vegy692zaRpnv43Y=,0.12894906
PyzfxMPzbPaWPlx5qViYQMWGDgc5VGH5a+jucXwdeZU=,0.10438096
G7TiVD4PhQZDbVDBvTxjmWSnvFbxlQxuv4NlgyO4Or8=,0.18935032
3MLhPwU4shQuuCapwoku/7q5c8uN99S+xF+1B0v2bqs=,0.14799468
gJSa+2AVlnB7R3tIl5EggkqJ1OohTCl9OnQRzJY4XTM=,0.03524975
f+Cbz89h8aqHNu+W7pqdUE25lvRcRF7Hb2ROVnGoOVA=,0.09738097
v7Z1Wewq8nV9gfXqOVT0/DVVy0p8ev8N4xsGxvtr+Ms=,0.14462736
31JF1hbTZO0KYRY82zjoM+RH03S1mC0dLo2tneNB+yc=,0.09813012
DajMV9SISZn1LEfYSjojwI5bt87K726k4Pscq7fkyVs=,0.13206236
hqLvEChdKUL00GRNvWSCSCLw9oqzc++OuWLvqhy0Exk=,0.19198446
sleHd02kYaj5JJfh6GXS+jKbUjnWOSJ7XjYBKYdT2Q0=,0.048760924
pT7sKywsRpn3QCAnz68289QNtMzn9aXZVsrymtJZxTY=,0.029111821
H7SyRrSFrfQ9GYV2vjHuBuTIodwJo1vsRZoHvLbhqt0=,0.14226167
FmG5bkMey5wbC5h8hXfJyefqUrMTvFOKWYFAdpsWPZ0=,0.1403875
tMcxMogXvWwkBgcYMWvs2rXSHn3d/gnSbv4Q8CCdDQ4=,0.10477203
+f2srhLduQQyuf2DqdutmIKEtXL3f7C9RqoO8B3igTU=,0.12669234
vqYC1AMAmkFRFAj+EH4/RmLgqGkMCHkDd4Sa7Y9/cjY=,0.07971708
M4VLiXOthDEBREaeTP+5bZVzIZ/ieBayDr7fOUKwsKg=,0.2027724
thgnyuw8qd1fH6zNqOLc6u5ITUEI0GcrmmsX47/QmVk=,0.15394682
R7AEYvBWXW/5zxVY3fyDiTmGgFEzWhUlYnh8FbyU/ig=,0.18196282
B4t3Abpk4UfTqxGdLHheBuxOrGgh0hUxLL/2wH+BUuA=,0.10262209
4fmiIwCUm5rwpahIU2DAwVlzGH/8tqnuOWfnD1xkKL0=,0.13941504
DEbzYI5ks8MpIefCXdAXFjWWQWmFrJt2c7lT07vD2lI=,0.73861635
CcJfGLIb2FtQvlGilBii0WeMrt1jbx/yQDx3tcAolVE=,0.098681636
0RoEbFdjdD1bOOnv8k+uIQH0WULAdzcRaw4Umy+2WaA=,0.13086087
g85O/i6eYIIlqzjKcRZQJN/ht9Dzfnl6uVjBuU6KUUA=,0.66546935
6juoF6RRH5XsSaIOiMExqdXdIA1FDF2ZNPLcA2nH7nc=,0.6838002
oK2A0g4EAh0qvmUiH71XRLp1UPezHIGctHK4bTAifWE=,0.10554728
D/Gc0+OmkY/CFdh1fhwcl2a3VxapNbK5+tvvsjlt4/E=,0.13654919
eZdGFJ59YG5e8heFsHFVqWrBgGmBV9iNH33ICMVmCgE=,0.21781906
5YIu9eeMxF54qqJky/QPfdb64SRo2XaYsULr6SB+3QA=,0.8344459
a8mVJk30ao1YB+3XWTS1PbHaVaDSkOt3dZHZNaq/d/w=,0.15528795
oYGlsrmqdDOer9tHgXPDNBybexqwBQfGC/hu0s2EJLg=,0.97219735
r1pACK6sbqK7d78UlL3O2max05ZaY9+v6opshpPCCn4=,0.128259
mqOEsB9qT+x64j8b0f5EYz/5Cf8F0NCF2UcwtDeTNGU=,0.9830519
x0O7SEp8hTcsmGLo9013rPE6OqHws+ZsnAqn5Xi9v7I=,0.14958686
AAc5aRSCib5hp6AAkHnJtaQ+TLJBoI0KyOlwxiO9sRE=,0.96958375
G4mQ62WYXmlI+3jXraEi3wSo6w/2qb31yGc/l7VAKHU=,0.19464934
78Nma5MHFgdLiWM81QBrQ8E832MdF2P2aOS589BAOSU=,0.08389594
RAJxEbbLo6fa96IL1GxQ5Ybn+Si9KNWsW48zo8jw770=,0.16213894
ygD3HhZ5/4vBNuI8jI154MKxm7eENQAyLe5VKr6b4Uc=,0.24744686
dqJTxpbfRo6cPKuAsZaQ4/d6at6YjnIvtyMl5a+kAgI=,0.3194717
kU6MJOG0dyymaun6zB3t3R8jsDeYpqj0+smcmY8N8ww=,0.9850236
2Q9AclLQfNbDBzNHsdbb+TA/JCYtQ041vwEtYjgpbjs=,0.12320336
/GwyazjbW8n0+uMmPsh2wKRRqS0OeHmqT3uAtQod2GA=,0.22391303
QlQTMZwH/JIlxq98bxjnFotM4UQ7w6B9/NV6hzbSbdw=,0.57841986
ADQfbxSE3rkiHyu9lUMOS1U4AMRJzSQzHjwFCMwBMoU=,0.12313361
f2ZlEFKu7r1Rc3JvBRxA6C0ZDCjZezlF2f2eKXkdMVQ=,0.12749559
5PtSyUH+cS3q3jKBjFHN3VUbjhclBslfWqhpY1/RjHY=,0.13798639
mFFeaSNcJxeNaGVengApNxWKz+ihVXw8o3YdjFY3oeA=,0.11403526
7fs2uZxUNAh6xYGMren1goltthJxl9V0d6CGXFsbsgE=,0.16093203
pein6jybPQ1O1U9EUm79ChTkbSiE6nj2asPVyv6Xu1c=,0.66080296
OyvPH8vv5hZyLhqQk3rj4yoZA0jpxMRtdTgeK3HUaVc=,0.16393691
riKqGl6Dr1CYzoZVC37seJHDbJHz74WtlriJkZ9oos8=,0.40635037
hVcP37SxbJOmuIwjj28spQGusZFvGFvu7trRoq8ocaM=,0.2105983
KiMtkmdIusEcQ96yvXEHrLnWCH5WigrDbWps/UJLVxU=,0.11639947
jCCFqeJVH9uRJhLyhtpRjphXS/xmVceEtrK/Fgh51P8=,0.12777662
e/VRVP1ZVBg12r9KLaYbbtWc/MjN9Idba2cRkUzU4aw=,0.16393432
PkJkQesln7ouR/McRsnXhReimEB+UnH6CYz/28OL2Vc=,0.19322869
A7sTBzhF2zaIelRCWavYdJ/+1+mE5NFULs1lLofli8g=,0.14066623
ORrGAabKvkk50dIh1VhaD37Y1KedZQ73qTjL+EtQGiM=,0.47624943
6/xCoo3LqNl2SqNzqy4yw4UMtE5l23w/bguCcELszN8=,0.21078551
2Vh4THLwzioc1GwzpaaQgLuNk8SeNMGXeyGIUfilLXE=,0.102405824
xTXA7b8I6mehMr7G7iuJV1gtK2FdKXNxpcFMkyddPDA=,0.14953256
+LxSLng6mKr+mMR6g5+zkAxAt+7zagEXXsj7Z/fyBOk=,0.15664826
348vihPzY++rEmLdJs6nPNmKCOKWIZq8UKCrLFDrs+0=,0.023863768
W9tc/SIlMBWP/pvujKPOeaWl01n9ymRtGbeLJziv138=,0.14584422
UJtkZPd7HQl56pRNTF6S54ktasucbCI+jABl5MdI30I=,0.98169094
efVAOXEYVWo/lTPmBYAQW3TqyMoPjTkD9++72W0Il5Y=,0.9748308
7uFD1XPF7NO4JQGOpam4NdUGqcmhiropxYMtjwEqixk=,0.10836579
7sndp7VottVjQk/fc1yP4/SS1kc/j2JUpmnm+2HM+Bg=,0.14375658
iq4RxXCK1jKQW2520cuBgfmfU/SitB3qDOMiT9+pbp8=,0.12682673
OSbfEV60E5GatQzc0iJSaDO6CPGPFzGsRL8iZk5mxXw=,0.544978
wssWbyKJuPzP90QvtEfDeIsG7/W6pb3gU4MBmu0ylA4=,0.18835968
1pbrR8fCYLXvtakQd5SOga2s+FZeGJhYgihcWUym4VA=,0.4938593
6NDP/mJ09KJgVo85udCOy4wsADtdu7RMmw9cSUz9y24=,0.18399581
3nwN+TM1G2XE76fEjAXbGuaAanBpcBaKtbvBvGsAY70=,0.09248299
bheHQnNOMGMCWrJ25/rOTeZaJMnvszTaQXKjho3gKTA=,0.11407494
jfYU6cMpD/1DXrxIL20jx+DkgYqg6HQ4tYlXSf8itZo=,0.119895324
U8Tb4xkHPlrMQXSZT+gkvpDrWfA7XQnQ80U3rDAvWf0=,0.951325
2K9CtYXbu4/GG8P4vNVG4DFiyy8sqjei99+iEf8cFtM=,0.08890654
axa4ptfDvEhrLa3Dnd6F9tPJm5wEqIMhUsz4RUnPwbg=,0.13977009
Z1t25yDMIR53p5MslrdD7o6kZr34E5YsKhQ4sD1IoXw=,0.7600304
DWKvg7L2jpTxbsONgW+56L/CkKRDPBBxrqEyIF1dVH0=,0.52712494
F1xSXp7LFdK9gDATt4xLn57+8pCXKT5zZVq7hWkadEA=,0.6487993
HSgYucxR921a2P/WgbAkuzkETCQF9IX1nthASPac824=,0.11414797
YalJ9Q+msl3FB3wK7VHMsJDSfAfhld2yt5lSHNQeHc0=,0.13432805
7q/eFnyA4/V+UnCS9Dkf1+l8BqKJYVe2VZdPRKwbdjY=,0.095973745
h0YleWDYaxMT1oWA6FEr4GjypX21BZZe9VZf6CIAGAc=,0.15399829
KfLGnOmvsypOOmAfIVJ3c+Ld1/f5ACgPOW2FA0y0oqc=,0.45084172
kmSfHJhFup/+LkpDS/FJxh25gemZAqY1qKwELSRpC6I=,0.09064104
cD1RJnDTaVpBdjTy2HL5KMq0j0x9nhb5YRRiB3NOet8=,0.14363325
dRSJ0mLNiCq45XK89ie5fp8SsW867FMXZAN55CAsuK8=,0.97658634
zao7Dbjt+h3mXvH+2t0KxwASJk76CcTM6kZVApAaQsA=,0.1522567
IBtTByZCvZBXSqPP2j9K1aOtlB0TvjTXAaZzTCyp0Ng=,0.12115694
ZBOuLWBuH483C7QdqtorLL89K3kKAFszGec338j9pU8=,0.9881257
6Idx7MCUDakSqdsAohnx3dm3Ao3iP0bAROS0S6V+Bpc=,0.029179582
AgdwJlcLfeCtoz5jb9R+4CnEs+VqFhZcS41JryAsN/E=,0.08510775
7IrkOmuenJlqFMWl0TEnHlnX4jLYQXgcJJ7ugwup2Dk=,0.96893287
bZ7LvDJD0JGnzQdFTqWWraxQBceC7IPZYpwIq6EYLXs=,0.53476536
F+3oZmcoGz97B7zIJwNM+I4iBb8vEv5ta6eL9iMpp3s=,0.08923343
tgygNiI6tFeyl9Yv0N2eeuG9R2S23gu38kRu4vw1SoU=,0.46186763
hrQ45c+Lch7fe//IDxIA2ITq3p3u6IlGfJ3SkcV1XKg=,0.18993573
e/28nZyplWzkRJls8kVT9kL6vFvGVMUXi5uZqPyejrU=,0.14584422
N3FN8fefwoE6bY9x8G6REiCr2e1atJ1CTC0ehZTudzo=,0.12758493
APR5+rSav9C2J+oXYVpmizcluIZTJ4MkaMtHURUSQmo=,0.16347662
90+nDdEdUTIhPVB87dbUaejF7m3CAVI9lPOp/XsZzc4=,0.4578094
sgWTZUBcJQAcJOvGJ1WS4iYBX2Wz+4kkTiieyC/fpr4=,0.96346515
UqfGMONHvaFKewAJCRLZdl0hECfvLtZ5zbyys5jY0ds=,0.124767855
I/yDoLNDpw+QIeX850QURUeK99m24JyvP/0A9j/Mbkw=,0.09181517
v3vaNIY0isv0Ed6dyGE15HOIQJUX3+mdp8uSzoDNwbs=,0.17402019
SEugQmTC7K93pVBxSuNnV5L1GdIJ+ScgBQ6NungAMpA=,0.20409356
jk5Kfo6MuD+CLmrJtTFho2H86h8SdfPmI9sDxHEZ7vg=,0.36038473
mxCHCLJcvRQ5A7bE7Bj6KUmA9h0pYEPoKRmed+UEg3s=,0.1295106
CgG4DYazp5PqzJJ17nc0s3vwsB3FUWJf1gl2csZIlKQ=,0.14724441
vvwXHtsqpC2ghsdd30POW4CdwctcRDwo1fc/+eReJ3g=,0.2760873
zz6FVyCbt/cowrJOn8x/OB4aowRrQFLzDrlo/ULtB+U=,0.80650485
U62ayhCDXJ1cM+4CAsuFsZLD0XKjXNh+MlzS8J/BCfA=,0.9966595
78DAYeiKV6Q6UaAJ3KpyvXtZe8hmEDfWL2IAhKOlCTc=,0.08890654
+nvzYpoj+I7kjjZZuZWhLrPX8wsFDYuWTwOid00l1Ro=,0.9434413
7N+jEL2KhbukLB1dEV+tB7d+JCPhosoBb81uAADRLsk=,0.9421404
CHelUGjfjB851F5B2h/fbeyETuzBobLeuyr66UcbKHo=,0.46046123
toonA05bEW7Q14OO7GBbkwhnShefk6+sfonDoVzsCAU=,0.10675717
Y0XUines//WxxntxTXAKUGJd6CaJy77iSZr0JZgzM6I=,0.49998748
2JsIntoQQ94RcOptbW+yKG/+nu52dxcXKbiTBwfm1D4=,0.6562464
A/5gjYgkzBm2U26DmbvXt8B6lxfLQw2InxQk5S9VGrg=,0.100252144
tRwANNkFHcQUbH/UARbmvnmLK1NBLn/peuADJtdDvdY=,0.30545416
IVpbA2kPR+/glTNkhl7n64W+3f+rlvDuWgqmYbgmGwU=,0.14446819
mZZvklGQXZNea6PqklpNFJIBe09bRE07t80cVJiRXNs=,0.123183355
4v1VzzrHZsCkNTIissyJklXsOD8YZ3h/tw0zy/pX17U=,0.119538926
EvucMUx213sOvfO/ylc3YAXlqUvuKFXIZ/lLbgDTWzw=,0.5455957
kVqJw02TkWk+Ml8adrhBW6kPFk1ogQ6eUDT8PlZvumA=,0.18486032
396A8WLn+YXVgTebpzNPW9QrjrFduF1cAqDqruBy4p4=,0.55109525
3k/CJ/Eeh6j/Tu1619B9n2osxY3zFj6LtElGAYcOcdI=,0.11038588
QNa9sRtu/8bB2wLt+DMoACwiX8o7uRwI0Je9//E66Eg=,0.11361121
bx6xOqM2aMy3e2VKz2uratZBlV/9cWweOMsSqydR88s=,0.46527869
2q00SBI0Jo3KYVDt2U30R3WsOXTYViBoQI4o/BZ7zqg=,0.5349885
hCRQE5HfMBZUSHBg7/i58BUQqOXQi2gUs4T3MfcydRw=,0.24376027
g6hXsO0CohgyschW1onNeCatm0Pze1+dC2zcVpBaF3Q=,0.8575222
T2nda8jiLiztQNAYs7/79N4pDXXT/gZNze7AO4rEvZQ=,0.11722584
vt9tG9ayiiemngggK7oj6QoueMHsgMl2bdt+E8kH1Nk=,0.47415516
Znus4HOiCgmJ1YZP2JRKotFiMpdNhRqRMmB19s6EBII=,0.2735409
wVibLM5bvZ4oz8hBzoOM4NIXJvri6wdU2eML81SJoA8=,0.08285368
rYAFkXyAdQqz38altlpzZ8v1SIsQNk9Cav5Ngzyg96w=,0.09441168
n99lO/jVwbGgRgmSyDq2YpHRSuxNYdwfzyizS4H6byw=,0.076825805
O8NKAabJbM3cZLvSFddNgykKJ1DUsV1BfbCn+50ERI4=,0.1301176
JC0i2kpVc+B0G5oeLa4oQGDlDS9gsII6krOgo9CPf8A=,0.77748585
9NJGvmJpOFGlUjxQNG6/BkornziL3MIYn1Wl33OBUA0=,0.1573505
6An5DA+epqd6BrP/fl8kO/Z8zGquNPcnTQLF3YeGB6k=,0.15949576
JXD5O3G+vcEK8HDaUxUdXfqXKA/vq03dHSCPAMxfBtg=,0.09485664
GMImacpdT5b8nQ+pUwWzrUJt2CwVojHorRi7IcSUAmk=,0.46582675
q1jBBKV0PSvf1iFf2HgNg9Gn6+VcVMmv/IHxI/R4RcI=,0.11284113
Hm7yptGn0NjPM5YSoO+2lg027tqEDsfYevVpuqPu7hc=,0.5068963
hnj+SUFHoweLlmzdav/q7C5QqZhS4urLMsdq8QFzRHk=,0.56828994
oyIGD0C9Pz5RA7PhoIY01ATVALVBiPkUCpKNufgt29U=,0.17772236
MaTyv710DQVNbDT1IPoyflMbR4neLlK0eNKqr5iJFZo=,0.19149858
KR7iF3pi87/cpANDp8ts7jvTOp9bgcS9J99ZzGNGmXk=,0.14584422
AfSrqEbtraEHa9hvC/SOAgarl/JPZy3YyOGX9d9GudU=,0.15878643
2DdgK+c/As8zkzR6X271R6ZNYvONrSxTf44rrtbRvs0=,0.704266
wD5RpgL0koUt2pK6EAx97If5fbmFFccfceH6ekUS/Ys=,0.11129015
dPIKeZKH8Iwwm9wROGz2hXwXOch5x3jwA+CDo/cyiw8=,0.09161357
YfEf48bh5p37GAaXG/WBFYrk1uDIV/RcrEEX0zm/MZk=,0.13654919
CxyVnh6F9YhOLKOJQXpuvrstilCkva4WwTor6Xv+l4M=,0.4374925
i2lAm6V1N6xYIJPUnqJ8097V0SlkrwD6HkhImELk31A=,0.12844105
C0Onq06usdmXQ0dk9ekWkqMUpvMKLpPlAOnZZijymKE=,0.13499822
AthTm95U39YOWhW5lp22NO6FfB8ssfj9qMw996hICxs=,0.11722584
7e8xmeHY85GhBL1hsbIQI7xPxyuKXWrR2+qR4qvCJfE=,0.7027396
+3QrouiThJk1xiq2PldATemr1Zh50QjmVHtTU1zVcEk=,0.117357105
70Qg6vp4RnPbKy0fkvHkg6W7kgjtgqcsNDoL6dJ71hU=,0.11722584
eyVDfb0iaHIldegYc4Z7VScSxm/NZtmFc0e23wrIHj0=,0.9840516
du2hGwKYB/F7SIUnSilU9e3DX6N3s1QB2biFnCDNIXE=,0.97936845
oYX0yQJXjKH6wtKiemhqvOg97L4ir3tpRFXqy/jp2+g=,0.08649935
9Vr3f0mkRbCl9RQWRTypIqhqR3Re7fvdUmTRAhiCnzQ=,0.31281894
Xd5zDXe8l1eknHDE5NH6j8IkWXDG8bJ+xtQNpxS85yQ=,0.16028756
8cw8DJvn10/hX/2giPCYhhx0MWqgmwUjf7Fs0/5DCKw=,0.932142
nZ0PMBWINxwDlyflJOjryD9r8YmtuXXjkr62QJv1s/Q=,0.09428038
QC7Vw9wdSkTmIqUvxGURyy/5yU2imqKlJKQICUvG4TM=,0.16360918
sRT550rc5OiSQ24OyFMbl3lj2i/RILfQ0NvBtJ3K/bI=,0.18817823
IOYagtdr0CEK4jyvpodcM26nR5mZpS7BGYF7F2+dm/E=,0.24081446
T08dIBgPfXpWFOUNXya25upe60oeN/dxhK7VbQeWqis=,0.10797114
gGsXm3fvL6SIUHJTIzmvZ3ovj/BH7zoppJlomb9buRY=,0.13239276
2/VuGKHdh0akyWnPveJL7h0Amv5fa4FBYHn90VGyMyU=,0.15449975
le8o9Jj/5dut7L6e7SgWVjBBGOh8RZDYx5/x198ilHA=,0.10155934
8idV+2ribZS0VFgVTMqn6ioDSFmCiZhjQf83B97qeN4=,0.12818407
usHdf84gmKv9HMnW1tdflnA0RJZw32BNcEw17o62/5E=,0.14882667
Ek1qKVBXxE9ugRkR0BUC+z76dPRZQK+fEIkzc0Aeiug=,0.15449975
gmMO959UpjPkFGVKhtnj6jqeBGstmp9TdixvH30RHIQ=,0.11149008
VEdxpjGQNzS6aRaJ0jwPfPG7MdOhg6xFkCG9MSlEilw=,0.13561745
Go1TTGAVRcii3vc46+Dt1uAlWc/ZVBzXW/vdYbtYMsE=,0.12894906
hzkBDAqVr71xFtS5JJcWoyOWUVxXlo8PJYpuQNwEnuQ=,0.9728943
yHPnv/wDs9kw0UEYNX8Jbn4ym9KPAujE4ZHiF14m9AY=,0.43413153
OH7clqe4bJOHT9yg6II8Dy71yVpwxOcLqjU0VnncYNA=,0.98954177
SBfjUMjH7lEFHfdNPMPXQ9Y7WXeo7Zcopcs/gAv6gSk=,0.99807775
arYZEbm4zD0TRzcIrNGQ4FZSwVISMGicncdgYH/Ye7s=,0.08491157
LmwBIVanaUzLOCIA4yEqa4WZosDIuJD6YJ7xLjb96Uk=,0.84038264
GZ3dKs2aA44Tsj1EhCUCGFuUP9YfCju9SJBxTBhX3MM=,0.08300426
ORKgv8nmUCrVWV9M/uPrbZIzma8WdYWHnCKqCbkmHCc=,0.13236639
lQ7gDDFZPHO9w/TL9z0G6cxuIRO6o+Q6R1YvFu2CMJY=,0.13456443
3lU8ijbz5PvFzUXJkcEZzlaukl3T7JFqbHQ4u0TwB74=,0.49878037
9sPPJaIO5xVl9sF9HCkzMhwlRTzvX535+KAx2qHAPWc=,0.09077775
5DT7Hhmpm5PHRf5AV8JVX0mFd/oZpCK0HaDgvV/lGOw=,0.17170477
Aid0B+ySUN9ovrJOwCZcUB6oUX1sreoptyZoF1MccBg=,0.5051635
xFF4ru9SqYQOKk0pv5aDOLLNRqHjuK9jefqyGSafWvw=,0.1430285
rxtzZbC/hEGcqeQfYsjkRtupi6kUbMwu4FTpX1zXxpI=,0.113367066
WSDmFgN7r1y6KNyIpow9l5ODbCO2eNfaNi28G9I6JOI=,0.14700831
Xl9vv+wTyQigvL87gQ/GO2+Vd1koWdqBa4+irx6a7Tc=,0.16347662
TGU7dQMnzQgpAZuIOzQAGMC9nHuOwUXAmhrmKJqVzN4=,0.13363881
0QpfI6aBz9kCR7C1Df3b8lLqedkm2RBOFr8pTQZDbyw=,0.43014875
113RMYfhMHkgaMnJdHx8nmtxavIndUDnSKWob8EXbLo=,0.10158586
JZgFuqwr225vk26ONA/u4+ZBuXWeBlYzoooVTzcp5WI=,0.027930265
7qUyrfqZgoeypTVKCh5L7NxtBXCOzwRkoCrgqhyYX0I=,0.12753326
fYlKBEDhd9p6TT+IFoB2L8+hAACWKlKumiXGD+fKMUo=,0.10331206
qZHPbGs+FlP/xD3VVMeoIvcDLKu86x+qIbwaUWtm9YY=,0.15449975
E562Zx471irCs2THDQvRGlQRII46cOyKPmbYV9SR88I=,0.14724441
WPz5HVNypU5KA4WRl45c3lXB1jJvh/eM22LGEJdrpFw=,0.8506397
ylx3lDfNNY+nkV1MHGzG/TslE3c2605IYWtBmR6a16k=,0.08260583
eIMY+EBsDn6Tq74PUhq9mypCVWPleE7Rq1rtyG/7Fxc=,0.19295873
ExRZs4r5sX9PHSqHv6NVVE8QWJ+rqRafBQZCCdlgViE=,0.26204568
yNEcFCQbYgY+XDHMgjxAeCbrgcsKuGcyenY7qNtS3qM=,0.15238076
iNni5VobdtpXEoSypTMYqeO/UxQ+zK4vZdDHZ0TdMDE=,0.18789661
1kp5ndFI/2fHwWom2MWpRbf0OK2sHsV7t1SLK1xlZas=,0.18720683
SgQEZ4Ct7lOJ7H2Z/tzjxT801NRQ8i5d+Wovx1Sftqg=,0.12063373
Vdqc7MJ3/L7ujG12ZQAI+w+iyclPldgfcLNTS45sGwg=,0.36877516
kebOvo4ym2tYwCQOY5QL9X0Hi3vsnxcGpfGWnj2+YPU=,0.21403725
w3oERrdGY7pXGs4amMa2R10/CsNikDsGufuyF3uixdY=,0.20470552
uIjOomZjS3OT0ViOJEEc9hYs8cTk9bWre1JXVvRsIws=,0.10169751
g1gBFRkPIMngc/40bAjPXHSjBK4jxHniQq0H9HoOt+g=,0.0897704
aJPuKz6iWRPZzbOo1LmOvn8mkukjN07gqrQNJfYTniU=,0.08032062
lMu496p1Twl20iM+vdn9Wvgmk1N3FRSfGGhBjS1AQi8=,0.9318063
7rtyxsq3opIawqKzMlGIaJ8ZQTtASt9pADMG33XmwX8=,0.12298304
DK8FPZz4v1We6FP5Q8aTGuFiOjXB81Y6enRSsSFjzro=,0.28849024
kXMzYGFzABu5M2HY8QCjpCo9hWj8R4QD4lnaYGTZWC0=,0.13236639
cfLsnsgCeFn0YBWu77vL3+kaIiNbtoi/B+EjESiGCTE=,0.16103338
hHA/RRhDZke0xrbMG4dCPrFo4B7zzxXDgp2GLd0XpuY=,0.15569583
puYwd/uT/yFtMiCzU/T2fBB0coy2EeCAPWtSSKPGpYI=,0.96458745
4V+VptpQi4mnc6CoCYTWBUrsQbj0Be+VMhauW0/QDt4=,0.19795963
CNr5s+wHIUnecVf4wEfZ95w0QZMlX6eE5fZT+vfc9Ts=,0.11179696
PKj9lu0AZS0UqATeyMrmMMSNk4YzKaG8X46yrI/AA/M=,0.14584422
iTQXZCC9ltpUt9DQ65fVNf9E/ojBQ4XRlqk8xPkLdqs=,0.12049578
QC/vu8PflQco3vxNX/yhBi/AdL2QX77SrE937TRx4qc=,0.1633121
3pQREn9hBEOscb6mTXe5+MEi774ew9at8R4UGUr3gdg=,0.24627389
B0eKh8hv33mLMilRpbrgLVFNj9WtogpuVnriC7SHQB8=,0.95772785
KJ4UQDPFb8xIuhj1li8AHUMWajvTDJN3jqMsw1Ke1Kg=,0.14001855
2MoW+nSqb860PBV8m1uHUXmSdFdMpgvO9WItpF9uLDE=,0.15417922
Eba2+qxEa0CuKHA36n8uVsttenixxcmU1dAYprNY3k4=,0.57039416
WxYquIvTyBB722/IcsUVDNVFD/IN70orsNKWNV6zhzI=,0.9742347
